,강릉,강화,거제,거창,고흥,광주,구미,군산,금산,남원,남해,대관령,대구,대전,목포,문경,밀양,보령,보은,부산,부안,부여,산청,서귀포,서산,서울,성산,속초,수원,양평,여수,영덕,영주,영천,완도,울산,울진,원주,의성,이천,인제,인천,임실,장흥,전주,정읍,제주,제천,진주,천안,청주,추풍령,춘천,충주,통영,포항,합천,해남,홍천
2037,95.6,71.51,97.06,87.48,89.28,88.84,89.08,80.56,85.08,88.66,99.2,43.98,92.58,80.45,99.15,82.44,93.52,76.53,77.18,90.38,83.88,86.28,90.58,76.8,76.31,75.87,87.78,77.82,76.33,78.06,93.85,85.45,81.27,90.64,97.12,94.95,81.75,77.3,86.9,77.87,77.84,72.87,83.47,88.66,87.54,87.54,83.44,78.46,91.49,78.28,80.49,83.86,76.46,78.28,93.46,88.42,93.52,86.38,78.06
2038,74.42,70.61,83.84,86.0,87.92,87.32,87.3,79.18,83.36,87.02,87.34,49.61,83.72,79.24,84.6,81.24,92.17,75.62,75.86,89.15,82.17,84.66,89.2,74.13,75.4,74.84,84.14,77.36,75.15,76.89,94.65,84.76,79.92,89.11,97.2,93.48,81.62,76.05,85.59,76.7,76.72,72.02,81.72,87.22,85.86,85.72,83.4,77.02,90.25,76.98,79.22,81.83,75.46,76.97,92.46,85.28,92.09,84.88,76.91
2039,78.07,67.94,82.22,80.85,83.05,82.35,82.94,74.51,78.71,82.3,82.7,24.61,86.93,77.01,79.75,76.59,87.66,73.11,73.58,98.86,77.7,80.06,83.87,90.03,72.78,72.07,98.87,71.67,72.74,74.4,76.81,79.34,75.3,84.14,77.61,85.42,75.68,73.62,80.99,74.18,71.81,69.17,77.05,82.04,81.41,81.26,99.3,72.48,85.9,74.63,76.89,77.44,72.98,74.78,82.02,84.43,87.6,80.48,74.34
2040,84.48,71.24,89.73,87.68,89.48,84.4,90.52,80.71,85.04,88.62,95.72,52.46,84.62,80.0,95.45,82.93,94.78,76.24,76.73,84.37,83.97,86.26,90.8,72.02,76.0,75.44,82.02,76.22,75.87,77.76,91.04,86.28,81.69,92.45,93.5,87.55,82.32,76.9,87.29,77.58,78.32,72.55,83.42,88.79,85.58,87.49,79.92,78.78,91.2,77.69,79.92,85.34,76.31,77.86,87.14,79.62,95.29,86.4,77.75
2041,88.16,74.3,88.52,90.45,89.3,88.99,93.04,94.3,87.87,91.29,89.38,59.12,83.59,83.14,90.53,86.28,96.2,79.18,80.03,83.19,86.52,88.98,93.58,65.96,79.07,78.93,74.92,98.82,79.13,80.98,86.17,89.91,85.0,95.05,87.8,85.92,98.78,80.2,90.65,80.76,81.84,75.64,86.25,91.5,90.66,86.8,73.23,82.3,91.8,81.07,83.22,87.88,79.5,81.17,85.98,78.76,97.58,95.34,81.1
2042,83.35,76.95,88.12,93.2,96.21,88.57,95.58,94.23,90.88,94.43,89.42,63.78,75.16,85.92,89.95,89.5,94.25,81.87,83.0,83.56,98.68,91.82,96.22,69.13,81.68,81.4,78.9,95.06,81.92,83.64,87.15,98.67,88.4,97.45,88.54,85.5,95.59,83.04,94.0,83.32,85.1,78.46,89.44,98.62,90.05,94.69,72.8,85.84,94.6,83.95,86.03,90.86,82.06,84.06,86.5,78.86,97.15,95.43,83.69
2043,80.58,77.58,85.81,94.68,90.54,83.92,95.67,89.66,92.33,94.62,84.48,67.07,75.22,86.48,86.22,89.35,93.34,82.51,83.65,81.56,95.46,92.67,97.8,66.32,82.46,94.64,75.26,91.92,82.52,84.44,83.1,97.8,87.93,97.82,85.04,75.2,93.32,83.77,93.58,84.1,84.83,79.2,90.9,93.88,84.98,89.49,68.91,85.3,92.24,84.56,86.58,90.6,82.88,84.74,84.15,66.67,96.57,90.3,84.58
2044,90.56,76.91,92.14,93.38,97.44,89.72,93.74,94.96,90.93,94.36,90.55,53.4,87.27,85.85,91.11,87.15,97.52,81.73,82.91,86.38,98.68,91.85,96.46,70.82,81.73,81.36,80.44,98.84,81.78,83.58,87.43,90.71,85.98,95.61,89.32,89.73,98.8,82.99,91.69,83.32,82.82,78.42,89.44,98.61,91.45,95.48,74.6,83.3,98.58,83.93,85.99,88.9,82.05,83.93,89.24,82.32,97.46,97.02,83.71
2045,71.96,81.1,80.02,97.94,75.16,67.24,92.74,84.1,95.07,87.12,78.74,70.5,64.53,90.12,80.82,92.38,82.38,86.15,87.3,77.31,89.08,91.84,89.42,39.61,86.02,94.58,72.9,84.0,86.21,87.82,78.71,89.43,91.03,90.74,79.34,64.5,84.77,87.46,96.73,87.54,87.9,98.78,94.14,80.68,78.54,82.76,62.48,88.3,79.8,88.31,90.28,98.5,86.02,88.34,79.6,56.32,87.52,84.38,88.12
2046,80.26,78.4,88.84,92.72,97.0,89.46,94.48,95.06,90.26,93.81,90.4,66.76,78.07,87.16,90.97,89.24,96.04,83.16,84.22,83.8,88.98,91.28,95.86,67.26,83.34,83.08,75.8,92.22,83.21,85.19,87.73,97.3,87.9,96.42,89.52,85.82,93.77,84.38,93.5,84.76,84.77,80.1,88.88,93.71,91.26,95.89,74.37,85.1,92.82,85.14,87.26,89.46,83.45,85.35,86.58,79.22,97.41,95.9,85.31
2047,81.04,80.08,88.92,94.38,91.41,83.89,94.32,89.72,91.88,95.25,85.08,66.11,78.38,88.76,86.08,88.44,96.14,85.04,85.92,83.96,95.48,92.42,97.48,67.34,84.98,94.5,76.56,93.8,84.84,86.6,83.58,98.62,87.37,96.4,84.72,86.79,94.94,86.18,93.04,86.4,84.01,81.99,90.23,94.76,84.91,89.09,69.08,84.57,93.54,86.93,88.73,89.44,85.04,87.04,87.02,79.54,97.38,90.63,86.84
2048,67.22,80.01,76.45,95.74,85.27,79.62,88.74,85.32,93.33,91.87,79.7,71.22,59.28,89.16,81.78,92.5,79.14,85.04,86.35,74.3,90.26,92.98,92.74,32.9,84.92,93.96,65.64,79.53,85.12,86.86,79.48,85.66,91.76,85.32,79.84,59.59,80.81,86.42,97.58,86.54,88.75,98.84,91.87,88.86,79.97,84.14,63.6,89.02,75.55,87.32,89.22,90.2,85.18,87.32,76.44,50.53,83.49,85.08,87.09
2049,94.0,73.98,91.62,90.56,98.52,91.62,90.58,97.22,88.13,91.57,91.89,48.24,87.25,82.72,93.02,83.04,95.06,78.9,79.71,86.26,86.72,89.11,93.46,70.39,78.57,78.32,80.69,78.63,78.85,80.6,88.48,86.37,82.0,92.52,90.89,88.86,82.62,79.86,87.6,80.26,78.57,75.44,86.58,91.44,93.38,90.09,75.95,79.32,93.06,80.66,82.8,85.28,79.04,80.84,89.07,82.56,95.14,98.38,80.63
2050,78.26,77.43,82.91,95.8,85.86,79.97,95.52,85.82,93.28,90.62,80.52,65.13,69.12,84.88,82.34,89.35,88.06,82.3,83.57,79.29,91.08,88.99,94.14,38.38,82.24,90.98,71.08,90.06,82.52,84.22,79.68,95.44,88.06,94.48,80.4,70.16,91.1,83.62,93.68,83.92,84.98,77.8,91.8,89.45,80.51,84.74,64.67,85.35,85.32,84.49,86.04,91.86,82.71,84.6,81.68,60.42,92.88,85.87,84.46
2051,86.76,75.46,91.97,91.66,92.92,90.5,91.38,95.51,89.26,92.66,90.96,55.8,86.68,84.22,91.61,85.11,95.92,80.45,81.16,86.22,88.01,90.25,94.79,71.46,80.31,77.78,81.42,80.25,80.3,82.08,87.66,88.88,83.83,93.38,89.3,89.34,85.38,81.49,89.54,81.97,80.7,77.17,87.6,92.68,92.35,89.62,74.6,81.11,93.85,82.2,84.31,86.26,80.61,82.35,88.9,81.67,95.96,97.75,82.29
2052,77.75,80.03,79.68,97.72,78.31,69.77,94.15,85.76,95.18,90.9,80.38,69.1,64.55,89.04,82.34,91.21,83.42,85.08,86.27,76.5,90.85,93.88,92.29,32.86,85.03,94.22,65.36,89.06,85.04,86.8,79.58,94.34,89.62,90.92,80.55,65.66,89.77,86.38,95.33,86.48,86.68,98.82,93.75,84.17,80.66,84.54,65.03,86.86,81.22,87.26,89.15,92.58,85.22,87.25,78.71,55.6,88.68,86.22,87.06
2053,72.13,79.56,79.52,95.1,87.85,81.76,93.98,87.65,92.54,92.6,81.64,68.52,63.81,88.4,83.98,90.6,83.3,84.6,85.54,76.14,92.64,90.38,95.94,36.74,84.44,92.47,69.24,84.07,84.46,86.15,80.9,88.59,89.3,90.28,81.26,64.96,83.9,85.74,95.02,85.87,86.2,98.84,91.06,91.44,82.48,86.66,65.33,86.46,80.86,86.5,88.48,92.04,84.62,86.65,78.58,54.07,88.74,87.78,86.54
2054,66.01,79.72,74.0,97.28,73.41,75.04,86.8,81.16,90.76,85.46,75.18,70.41,58.22,92.68,77.76,89.42,76.6,94.26,85.54,71.79,85.6,88.14,87.44,33.77,84.42,86.16,64.42,77.65,79.71,86.3,75.93,82.72,90.9,83.62,75.76,58.36,78.21,85.73,96.53,85.94,88.02,93.05,93.38,79.2,75.16,79.28,59.1,88.23,73.85,86.5,83.6,87.5,84.78,86.58,74.0,48.97,81.62,80.82,86.58
2055,47.94,83.96,57.83,96.45,68.08,59.73,80.96,79.34,90.29,79.56,59.58,75.4,52.61,92.68,76.13,94.92,70.28,94.46,90.08,51.98,83.94,80.98,81.88,26.7,89.22,85.66,37.53,76.1,93.77,90.8,74.21,70.81,98.62,77.68,74.1,53.57,63.57,90.24,97.5,90.32,92.28,92.95,98.5,73.52,60.6,66.63,32.82,92.34,68.36,91.2,93.84,87.28,88.98,91.12,56.12,43.08,76.31,67.41,91.06
2056,73.32,79.64,79.18,95.53,84.05,78.49,90.87,84.44,92.38,89.3,78.54,67.41,66.32,82.06,81.37,89.57,85.13,79.91,85.4,76.13,89.41,87.16,93.12,61.9,84.56,85.32,69.68,85.34,78.98,86.47,77.98,90.15,88.2,90.08,78.66,67.68,85.22,85.67,93.78,85.96,85.34,92.12,91.48,87.83,79.09,83.12,63.36,85.57,82.99,86.42,83.23,89.71,84.72,86.62,78.32,57.62,89.63,84.26,86.6
2057,47.5,85.32,59.08,96.87,68.24,61.25,82.9,80.6,93.78,80.46,60.78,74.48,54.19,88.36,77.4,93.73,72.18,90.02,91.51,53.31,85.35,82.16,82.95,29.48,97.8,81.96,40.8,75.81,89.66,92.52,75.03,69.79,97.34,79.36,75.1,55.15,75.24,91.08,96.06,92.0,91.4,89.26,98.53,74.13,62.22,68.28,34.34,91.68,69.84,93.18,89.62,92.33,90.38,92.7,74.06,45.16,77.68,80.3,92.64
2058,30.86,83.21,50.72,83.42,56.58,49.02,72.22,70.7,78.27,66.58,48.96,76.78,43.24,78.0,52.64,83.56,61.72,79.42,91.94,46.61,63.54,68.62,69.9,21.91,87.3,71.26,32.11,63.21,79.0,88.6,67.23,54.8,85.88,67.86,65.53,46.44,46.6,87.06,82.19,85.18,87.25,79.86,85.62,61.82,48.53,54.24,23.74,84.67,59.6,88.41,79.26,82.74,85.27,89.88,50.5,33.96,67.27,56.06,93.85
2059,48.46,82.3,58.76,97.22,69.6,61.9,81.92,79.68,93.57,81.82,60.58,72.46,53.02,91.8,76.22,94.13,71.75,93.29,88.25,69.68,84.26,87.2,83.79,29.08,87.44,84.3,40.6,74.93,92.78,89.06,74.12,70.8,91.87,78.6,73.94,54.05,74.82,88.47,96.48,88.61,89.78,91.48,94.96,75.59,63.06,68.9,33.66,89.84,69.49,89.36,92.96,90.32,87.37,89.22,71.97,43.28,77.6,79.76,89.36
2060,36.58,85.04,47.75,84.0,55.51,48.92,70.7,72.18,78.18,66.47,48.68,76.57,42.18,83.08,53.03,86.98,59.73,84.9,91.03,44.17,64.08,69.13,70.13,20.03,91.96,77.26,31.3,67.66,84.76,91.68,67.69,59.1,89.89,65.95,66.95,43.98,51.5,92.22,85.92,88.46,95.76,84.89,84.79,61.0,48.92,54.69,22.22,88.94,57.4,93.2,84.18,76.93,88.48,88.78,47.8,33.18,65.26,55.93,91.93
2061,67.3,81.12,60.08,97.37,71.36,62.62,83.62,79.69,90.76,83.13,73.9,70.97,54.35,90.44,76.32,92.03,73.03,92.11,86.92,70.14,84.17,87.01,84.82,27.8,86.0,83.35,39.28,79.66,78.72,87.74,74.47,84.18,91.51,80.24,74.3,56.39,78.84,87.13,97.22,87.36,88.58,90.46,94.26,77.12,73.64,77.56,57.48,88.83,71.33,87.96,91.62,90.84,85.94,88.0,72.56,44.8,78.65,79.8,87.94
2062,44.74,84.66,51.41,86.02,58.38,51.52,74.47,73.96,80.51,68.89,51.17,75.26,45.88,87.1,54.78,92.41,63.64,89.26,91.13,47.26,66.32,71.13,72.26,21.52,96.28,81.28,31.68,74.75,88.72,91.58,69.86,67.82,95.98,70.1,68.92,46.66,74.61,89.52,92.86,91.28,92.25,88.65,87.07,63.62,50.93,57.08,24.06,92.5,60.65,97.63,88.48,80.73,89.84,92.11,51.11,37.2,68.54,58.22,91.96
2063,43.07,82.34,52.59,84.76,57.56,51.14,75.22,71.26,83.22,67.87,49.79,73.07,47.08,82.72,68.36,89.58,65.03,84.4,88.3,48.56,74.62,70.53,71.06,22.3,91.54,76.78,32.48,71.41,84.22,88.56,67.66,66.94,92.62,71.64,66.37,47.96,71.22,81.6,91.4,85.38,90.54,84.84,88.44,63.27,50.62,56.4,24.57,89.2,62.31,83.29,83.62,85.24,85.56,85.44,68.46,37.96,70.51,57.7,89.22
2064,40.56,82.66,49.7,88.5,60.72,53.88,72.46,74.4,83.24,71.34,53.47,73.72,43.83,86.27,71.36,87.56,62.28,88.03,88.8,45.7,77.87,73.95,74.74,19.9,83.7,79.47,28.05,68.72,87.44,89.51,70.36,63.4,90.41,68.19,69.6,43.76,68.41,85.92,89.3,89.0,88.84,87.12,91.97,66.1,53.47,59.64,26.43,87.38,59.19,87.87,87.48,82.27,87.78,89.61,49.56,34.7,67.73,60.66,89.78
2065,31.33,81.24,39.06,87.0,57.89,51.68,61.44,72.3,80.36,69.62,50.94,75.39,33.47,86.88,69.66,82.25,50.44,88.56,87.04,36.22,76.16,72.04,73.1,17.01,95.5,79.9,21.04,63.15,88.12,87.95,67.3,53.68,84.74,56.38,66.88,33.76,45.7,84.72,80.44,87.56,90.89,87.42,90.46,63.8,51.54,57.84,24.13,89.02,47.57,87.21,88.24,67.71,86.12,88.09,39.82,28.18,56.37,58.6,88.04
2066,31.4,86.51,44.64,80.33,52.08,46.64,67.48,69.4,74.68,62.91,45.32,78.13,38.84,82.95,50.52,74.8,56.9,85.1,92.75,41.52,61.3,65.98,66.9,19.9,91.85,77.0,29.92,61.98,84.38,94.11,65.07,52.38,84.04,62.46,63.88,39.34,45.52,86.96,79.54,90.76,89.58,84.46,81.41,57.58,46.15,52.18,22.57,87.7,53.88,93.22,84.44,73.81,90.78,90.88,44.94,29.5,62.19,52.84,93.98
2067,32.42,85.7,42.2,81.94,54.08,48.32,65.09,70.9,76.1,64.04,47.37,77.08,36.86,81.77,52.05,82.82,53.74,83.12,91.97,40.58,62.83,67.62,68.95,17.37,90.67,76.56,26.56,64.52,83.41,91.5,67.4,56.44,85.8,59.97,66.66,37.03,48.53,84.47,82.05,88.02,91.28,84.07,82.18,59.28,47.64,53.58,22.71,85.65,50.6,91.47,82.58,70.87,88.47,88.3,43.88,28.5,58.46,54.34,93.0
2068,29.22,81.02,39.56,77.72,50.01,43.94,61.55,67.53,72.57,60.56,42.85,78.04,34.24,77.98,48.17,73.98,50.64,79.5,90.62,37.14,58.68,63.44,64.29,16.92,86.88,71.84,22.5,61.72,79.29,87.58,63.81,51.93,83.12,57.16,44.33,34.24,44.48,87.42,78.6,83.84,89.42,80.12,78.88,55.35,43.48,49.26,22.08,88.08,48.19,88.02,79.28,68.48,84.56,90.1,40.56,27.82,56.98,50.34,92.24
2069,48.96,82.92,54.82,92.06,63.13,56.19,78.67,76.39,85.4,74.91,55.46,73.54,49.42,89.77,73.59,94.13,67.81,91.6,89.22,49.17,80.83,76.96,77.9,21.3,98.54,83.12,31.99,76.28,91.08,89.88,71.14,70.71,97.75,74.41,71.2,50.45,75.42,89.36,96.76,89.42,90.76,90.1,95.19,68.85,56.77,62.76,29.18,91.09,65.8,90.33,90.95,87.22,87.94,90.18,69.24,40.1,73.47,63.37,90.04
2070,27.66,88.78,35.94,66.72,41.66,34.99,57.03,45.0,63.56,50.02,34.06,81.28,29.2,60.28,39.14,70.2,46.2,72.44,90.73,34.96,47.88,52.7,54.01,16.42,80.05,64.37,19.78,39.83,72.39,87.36,38.97,45.12,73.81,52.28,36.3,30.6,36.34,80.45,73.33,84.42,86.52,73.99,68.68,46.86,32.36,37.82,19.0,84.45,43.64,81.18,62.64,64.5,85.4,83.1,38.25,26.77,52.05,41.51,91.54
2071,28.32,88.74,33.48,72.94,44.78,39.8,55.74,64.62,67.06,55.0,38.6,79.28,29.62,72.41,44.2,67.98,44.72,74.2,86.98,32.4,54.06,58.72,60.01,16.4,81.35,67.14,19.11,57.86,74.0,88.38,60.96,46.16,79.59,50.06,39.78,27.34,38.61,81.51,71.67,85.48,85.26,75.59,73.58,50.24,38.86,44.82,20.86,82.96,41.27,82.1,73.76,62.11,81.45,84.45,35.4,25.82,50.31,45.58,90.19
2072,25.74,89.08,29.86,66.12,39.8,33.4,51.56,43.54,62.04,48.76,33.03,81.59,28.5,72.11,37.73,63.81,40.26,73.56,92.01,29.52,47.36,51.88,53.01,15.99,80.97,66.31,19.51,34.76,73.78,87.9,58.53,39.88,67.41,46.16,35.2,27.32,30.9,81.54,66.51,85.04,82.06,75.1,67.06,45.0,31.54,37.28,18.71,80.5,37.36,81.86,73.04,58.66,86.5,84.32,32.64,24.78,45.34,39.87,89.97
2073,25.78,87.02,36.1,64.0,36.97,32.36,58.12,42.88,59.16,46.0,30.98,81.5,30.12,58.03,37.41,65.98,47.39,72.76,90.28,34.36,45.88,50.33,51.76,16.75,79.43,65.3,20.2,37.37,72.34,82.15,35.22,42.34,70.0,52.94,33.38,30.2,34.98,73.06,68.6,84.26,85.53,74.04,64.7,42.31,30.28,35.86,17.44,82.97,44.24,72.04,60.88,65.06,86.18,76.23,37.6,25.86,53.18,37.93,91.09
2074,25.56,89.22,24.51,64.66,37.62,31.7,45.68,41.82,59.48,46.88,31.14,82.25,26.02,72.49,36.09,61.22,34.65,73.87,92.34,24.47,45.22,50.28,51.94,12.36,81.6,66.74,15.28,31.91,73.88,88.42,34.27,37.16,65.5,40.03,33.3,24.69,29.21,81.61,64.46,85.28,80.42,75.08,65.08,42.81,29.72,35.11,17.88,78.3,31.7,82.28,73.78,53.22,87.15,84.48,27.28,22.32,40.28,37.71,90.52
2075,21.88,78.97,25.14,50.43,26.78,25.28,44.3,29.96,47.13,33.14,25.12,98.04,25.68,47.9,25.82,52.46,33.23,62.94,76.47,23.49,32.11,36.9,38.27,13.08,60.48,56.34,16.16,26.74,63.42,71.74,24.22,27.58,56.39,38.1,24.9,24.45,25.42,62.58,54.28,67.6,64.24,66.0,51.44,30.06,24.88,26.52,14.66,62.9,29.82,60.9,50.25,51.89,76.68,65.98,26.4,22.08,38.32,25.5,80.12
2076,23.48,81.28,26.2,55.81,28.56,26.76,45.21,35.1,50.54,37.3,26.38,84.98,26.74,50.62,30.34,53.96,34.08,51.82,79.1,23.72,38.1,42.24,43.96,14.17,63.37,59.28,17.24,28.19,54.06,74.37,28.28,29.8,58.29,38.4,27.18,25.2,27.16,65.56,56.36,70.39,65.71,68.5,55.39,33.86,26.66,27.48,16.45,64.56,30.4,63.94,53.06,51.74,73.69,69.04,26.37,22.94,39.38,30.21,82.38
2077,24.16,82.45,24.6,52.08,27.1,26.06,43.08,31.99,47.66,34.48,25.5,82.38,25.39,52.14,26.78,59.96,31.64,66.76,84.74,23.14,34.7,38.94,40.5,13.26,74.32,60.6,16.26,31.27,67.32,76.28,25.32,36.98,63.81,36.86,25.09,23.96,28.59,66.8,63.08,78.2,72.09,69.6,52.8,31.08,26.08,27.68,15.4,71.12,28.71,65.63,54.49,49.71,80.92,70.43,24.12,21.7,37.48,27.14,84.94
2078,21.26,73.68,22.76,40.02,23.3,22.64,36.64,26.34,37.01,27.56,22.12,98.02,23.43,39.43,23.54,51.4,27.9,40.36,67.28,21.66,26.5,28.8,28.46,10.28,51.68,33.0,12.84,26.22,43.02,63.64,22.14,27.3,54.38,30.58,22.46,21.79,25.03,54.3,53.53,59.03,62.48,61.64,40.89,25.07,22.01,23.15,12.31,62.1,27.1,51.9,41.58,44.94,63.84,57.43,22.54,19.64,31.46,23.38,71.74
2079,23.76,77.41,25.55,50.84,27.24,25.95,40.35,30.15,46.38,33.02,25.74,84.18,25.79,47.27,26.53,54.18,28.98,62.88,80.52,23.28,32.54,37.44,38.9,11.53,69.88,55.37,14.54,28.54,62.78,71.64,24.9,29.3,57.7,34.08,25.16,24.48,27.2,70.31,56.64,74.24,67.1,65.08,51.31,29.6,25.6,27.54,15.11,64.64,29.88,60.99,50.21,47.43,76.54,65.87,25.0,22.2,34.92,26.93,80.21
2080,20.96,78.14,22.98,49.14,25.96,25.02,39.14,29.47,45.57,31.72,24.68,95.17,23.77,45.95,25.9,48.15,27.88,47.26,73.96,21.81,31.66,35.86,37.3,11.2,58.6,38.14,13.78,25.8,48.98,69.67,23.6,27.05,51.65,33.04,24.31,22.25,24.68,60.52,49.6,65.44,60.08,64.97,50.41,28.92,24.62,26.18,14.4,58.44,27.32,59.4,48.58,47.08,68.84,63.82,22.78,20.04,33.51,25.9,78.1
2081,18.56,74.68,20.54,45.29,24.25,23.43,32.56,27.46,42.1,27.8,23.25,91.56,21.04,40.96,24.54,42.53,25.14,42.4,68.93,19.61,28.32,32.32,33.32,9.01,53.28,33.26,11.69,23.67,44.18,65.18,22.94,24.14,45.43,26.63,23.04,19.92,22.12,55.76,43.28,61.04,54.36,62.22,46.18,24.94,22.98,24.6,13.1,52.4,24.73,54.38,43.77,41.2,64.28,59.14,20.7,17.55,27.06,24.38,73.08
2082,17.73,75.0,21.96,43.9,22.76,21.54,34.4,25.56,40.46,26.18,21.59,89.46,22.54,38.36,22.42,39.97,26.98,39.02,66.89,20.7,25.91,30.24,32.19,10.54,51.22,31.84,13.28,22.69,41.55,62.44,21.66,23.3,43.53,29.82,22.08,21.17,21.2,53.04,41.1,58.02,51.2,44.82,44.02,23.0,20.78,22.06,11.68,49.9,26.28,51.04,40.35,42.08,62.87,56.55,21.88,18.96,28.26,22.36,70.88
2083,19.5,77.41,21.13,46.89,23.96,23.24,34.42,27.9,43.06,28.98,22.96,97.19,21.78,43.73,24.48,48.34,25.98,45.31,71.66,20.19,30.06,33.93,34.99,10.86,56.19,36.88,13.61,24.52,47.22,67.64,22.79,25.2,51.94,28.06,22.9,20.34,23.38,58.23,49.54,63.36,60.44,49.66,47.2,25.9,22.82,24.36,13.04,58.62,25.34,56.94,46.14,42.46,67.54,61.77,21.2,18.11,29.01,24.18,75.97
2084,16.08,70.64,17.62,32.28,20.3,19.6,26.26,23.76,29.22,24.6,19.41,87.9,18.48,33.76,20.92,36.62,22.55,34.78,61.5,17.29,23.9,26.02,25.82,7.56,46.2,28.87,10.02,21.12,37.03,57.71,19.76,21.7,39.83,25.42,19.86,16.96,19.68,48.13,37.17,53.16,47.91,40.68,32.48,21.89,18.97,20.34,9.69,46.41,21.73,46.05,36.0,29.81,57.87,51.47,18.01,14.82,24.32,20.37,65.82
2085,21.31,73.89,24.34,45.91,24.36,23.44,39.92,26.3,41.8,27.91,23.28,97.35,24.84,39.84,24.44,50.4,28.72,40.8,67.41,22.58,28.24,32.57,34.2,12.42,52.38,33.29,15.08,26.16,43.04,63.51,22.94,27.22,54.1,34.01,23.14,23.44,24.96,53.91,52.14,58.68,62.2,61.6,46.26,24.95,22.88,24.47,13.12,60.6,28.6,52.3,42.06,47.39,63.8,57.36,23.92,21.11,34.79,24.24,71.95
2086,20.26,74.89,22.56,46.4,23.1,22.02,42.82,26.35,42.14,28.52,22.22,98.91,23.27,40.06,22.92,50.94,31.28,41.23,68.37,21.5,28.25,32.59,34.36,10.85,52.58,32.89,13.69,25.21,43.34,64.21,21.92,25.48,54.5,36.8,22.28,21.94,23.67,54.72,52.52,59.92,63.14,45.99,46.26,25.14,21.14,22.59,12.1,61.15,28.41,53.08,42.8,50.38,63.97,58.34,24.04,19.78,37.52,22.85,72.43
2087,20.28,73.06,21.48,35.92,21.66,20.99,31.92,25.0,32.68,26.04,20.64,92.81,22.04,37.44,22.15,44.96,26.59,38.54,65.5,20.29,25.35,27.45,27.16,9.24,50.12,31.56,11.99,24.99,40.99,61.22,20.83,26.1,49.14,29.26,20.98,20.59,23.8,52.27,46.81,56.63,56.7,60.91,36.24,23.33,20.46,21.9,10.76,55.18,25.7,49.6,39.69,39.4,61.66,55.57,21.33,18.34,28.24,21.74,69.69
2088,18.84,68.44,21.08,36.65,22.16,21.54,28.34,25.44,32.83,26.58,21.28,88.4,21.82,31.92,22.66,39.65,26.44,32.99,60.16,19.91,25.75,28.08,27.9,8.98,44.96,29.96,11.66,23.64,35.87,55.84,21.14,24.74,43.86,28.9,21.34,20.3,22.42,46.97,41.0,50.9,50.92,39.88,36.62,23.91,21.04,22.52,11.38,49.63,25.4,43.98,34.12,35.86,56.22,50.4,20.84,18.04,27.94,22.31,63.58
2089,16.71,68.23,17.42,34.41,20.08,19.33,26.15,23.49,31.24,24.3,19.29,89.26,18.22,30.63,20.55,38.26,22.04,31.96,58.54,17.0,23.4,25.66,25.5,6.8,43.12,28.4,8.99,21.76,34.28,54.91,19.6,22.44,41.17,24.99,19.84,16.65,20.26,45.18,39.3,50.24,49.41,38.01,34.55,21.6,18.37,19.64,9.52,48.2,21.4,42.98,33.08,31.04,55.38,48.7,17.9,14.72,23.96,20.08,63.07
2090,19.2,73.83,20.44,42.72,22.27,21.55,32.42,25.65,38.94,26.68,21.46,95.32,21.02,38.78,22.7,46.46,25.36,40.11,66.49,19.54,25.59,29.74,31.2,10.12,51.29,32.62,13.06,24.18,42.31,62.81,21.4,24.78,49.98,28.32,21.61,19.68,22.7,53.38,47.67,58.31,58.26,61.86,42.61,23.85,20.82,22.34,11.5,56.48,24.69,51.48,41.38,40.62,63.14,56.8,20.51,17.42,26.96,22.36,71.28
2091,15.46,48.0,16.93,26.97,17.45,16.78,25.62,20.98,26.5,21.62,16.52,83.85,17.73,27.09,17.93,31.36,21.56,26.96,50.72,16.34,20.82,22.84,22.77,5.74,35.28,25.88,8.04,20.42,28.72,46.74,17.2,21.0,34.77,24.45,17.29,16.09,19.07,37.06,32.3,41.58,43.14,31.19,25.84,18.92,15.74,16.86,6.74,41.16,21.03,34.24,28.17,28.86,47.8,40.48,17.32,14.08,23.54,17.49,55.0
2092,16.26,63.86,17.71,28.43,19.07,18.44,26.54,22.37,28.34,23.35,18.17,85.96,18.54,28.76,19.43,34.8,22.66,28.49,52.87,17.12,22.29,24.69,24.77,6.76,37.64,27.4,9.12,21.2,30.38,49.33,18.49,21.94,38.39,25.54,18.78,16.95,19.73,40.02,35.65,44.4,45.77,33.84,28.56,20.68,17.46,18.68,8.3,44.63,21.9,36.5,29.96,30.95,50.38,43.07,17.9,14.94,24.54,19.06,57.62
2093,17.1,67.92,19.13,34.09,20.58,19.77,27.02,23.88,30.77,24.82,19.7,90.12,19.76,30.56,20.84,39.12,23.74,31.48,58.62,18.13,23.9,26.35,25.92,7.66,42.52,27.92,10.07,22.12,33.89,54.77,19.68,22.71,41.76,26.72,19.85,18.24,20.68,45.04,40.68,50.33,50.7,37.06,34.24,22.08,18.84,20.33,9.56,49.45,23.18,42.88,32.83,35.47,55.08,48.55,19.29,16.24,25.68,20.52,62.92
